IRIS;LIBIRIS;COM;LIBCOM;REG;DEP;ARR;CV;ZE2010;NBMEN11;RFMQ111;RFMQ211;RFMQ311;RFMIQ11;RFMD111;RFMD211;RFMD311;RFMD411;RFMD611;RFMD711;RFMD811;RFMD911;RFMRD11;RFMET11
352381202;HENRI FREVILLE SUD OUEST;35238;Rennes;53;35;353;3598;5312;989;14220;21655;32772;18552;6879;12739;15978;18915;25558;30224;35820;45027;6.5;16074.92
352381203;CANADA;35238;Rennes;53;35;353;3598;5312;829;8931;16373;23752;14821;2615;7109;10771;13664;18611;21201;25786;35092;13.4;12856.42
352381204;LES CLOTEAUX;35238;Rennes;53;35;353;3598;5312;1018;16209;25018;39369;23160;8488;14502;17947;21258;30205;36350;42597;52816;6.2;21120.15
352381205;LES OLYMPIADES;35238;Rennes;53;35;353;3598;5312;1368;17089;24979;37083;19994;10658;15166;18672;21261;29319;33980;40796;49578;4.7;20654.20
352381206;SAINT-YVES;35238;Rennes;53;35;353;3598;5312;774;19527;31156;46261;26734;13528;17407;21644;26419;35946;43227;50805;69313;5.1;29296.98
352381207;LES CHAMPS MANCEAUX;35238;Rennes;53;35;353;3598;5312;879;9059;15690;22662;13603;1075;7069;10639;13234;18097;20954;25651;31814;29.6;11902.82
352880101;INTRA-MUROS;35288;Saint-Malo;53;35;354;3596;5313;1057;14810;23250;38590;23780;8914;12884;16158;19559;28618;34346;44227;58084;6.5;26924.46
352880102;LE SILLON-COURTOISVILLE;35288;Saint-Malo;53;35;354;3596;5313;1143;17264;28729;46806;29542;9907;15171;18890;23440;33723;41729;52230;70867;7.2;37952.01
352880103;ROCABEY;35288;Saint-Malo;53;35;354;3596;5313;1380;14905;21055;31573;16669;10085;13480;16228;18586;24466;28893;34112;44647;4.4;18394.02
352880104;LE CLOS-CADOT- L'ESPERANCE;35288;Saint-Malo;53;35;354;3596;5313;1212;14434;23106;36985;22552;8536;13080;15976;19399;27568;34013;40978;53913;6.3;23493.70
352880105;PARAME SUD;35288;Saint-Malo;53;35;354;3596;5313;1380;15798;24326;38706;22909;9900;14287;17293;20406;28798;35051;43473;57869;5.8;26736.76
352880106;PARAME CENTRE-ROCHEBONNE;35288;Saint-Malo;53;35;354;3596;5313;1518;16174;26843;45684;29510;9845;14314;17925;21725;32352;40326;51927;75275;7.6;56829.75
352880107;SAINT-IDEUC-LA HAIZE;35288;Saint-Malo;53;35;354;3596;5313;877;20025;31432;46174;26149;14143;18313;21867;26512;36443;41184;50899;65519;4.6;32373.28
352880108;ROTHENEUF-LE PONT;35288;Saint-Malo;53;35;354;3596;5313;872;21817;36448;60125;38309;13938;19395;24257;29966;44643;54693;68194;92244;6.6;160561.84
352880109;PARAME EST;35288;Saint-Malo;53;35;354;3596;5313;918;20315;34156;52211;31896;12920;18103;22466;27762;39548;47114;60497;81435;6.3;44088.85
352880201;LA DECOUVERTE;35288;Saint-Malo;53;35;354;3596;5313;1100;9286;16497;24994;15709;1859;7555;11183;13902;19193;22770;27337;34867;18.8;13804.66
352880202;SAINT-SERVAN NORD;35288;Saint-Malo;53;35;354;3596;5313;1484;14606;22657;37845;23239;8301;12823;16032;18926;27342;33773;43219;61052;7.4;32287.08
352880203;L'HOPITAL;35288;Saint-Malo;53;35;354;3596;5313;1164;11370;19349;32948;21578;4899;9176;13334;16448;22995;29104;36512;55060;11.2;25977.19
352880204;LA GARE-MARVILLE;35288;Saint-Malo;53;35;354;3596;5313;1276;9849;16925;26665;16816;2976;8305;11628;14825;19760;24324;30452;39265;13.2;15727.18
352880206;LA MADELEINE-LA HULOTAIS;35288;Saint-Malo;53;35;354;3596;5313;1149;17640;26185;37715;20075;11435;15949;19386;22171;29636;34383;40946;51411;4.5;19982.87
352880207;SAINT-SERVAN OUEST;35288;Saint-Malo;53;35;354;3596;5313;1324;16445;25430;41638;25193;10453;14851;17982;21649;30771;36611;46975;65563;6.3;51092.40
352880209;LA FLOURIE-LORETTE;35288;Saint-Malo;53;35;354;3596;5313;908;20159;31910;51953;31794;12452;17752;22490;27439;38504;46867;56863;76020;6.1;36135.28
352880210;BELLEVUE-LA GUYMAUVIERE;35288;Saint-Malo;53;35;354;3596;5313;1295;15696;22871;34647;18951;9282;14018;16996;19886;27176;31812;37614;46649;5.0;18054.00
352880211;SAINT-SERVAN SUD;35288;Saint-Malo;53;35;354;3596;5313;1260;16303;25527;41555;25253;10466;14863;17732;21057;31133;37072;46704;65594;6.3;40756.24
352880301;SAINT-SERVAN RURAL;35288;Saint-Malo;53;35;354;3596;5313;742;21579;36017;53393;31814;13709;19078;24629;30023;40720;48523;58712;79444;5.8;66069.57
352880302;ZONE INDUSTRIELLE SUD;35288;Saint-Malo;53;35;354;3596;5313;;;;;;;;;;;;;;;
352880303;PARAME RURAL;35288;Saint-Malo;53;35;354;3596;5313;800;21240;35554;53571;32331;13815;18870;23458;30156;41800;49853;60353;77321;5.6;57868.15
353600101;POPULATION EPARSE;35360;Vitré;53;35;351;3599;5314;380;23969;36313;52266;28298;;;;;;;;;;
353600102;LE RACHAPT-BELLEVUE;35360;Vitré;53;35;351;3599;5314;979;18472;27761;44123;25651;12396;17105;20084;23685;33688;40418;48688;63139;5.1;40486.96
353600103;VILLAUDIN- LE VAL;35360;Vitré;53;35;351;3599;5314;1369;13574;20840;35615;22041;7261;11782;15117;17720;24847;31639;40079;56540;7.8;28769.52
353600104;LA GRANGE-PLAGUE;35360;Vitré;53;35;351;3599;5314;1085;21076;31715;46505;25429;14588;19110;22847;27181;36253;42170;51507;67129;4.6;41558.12
353600105;LA MOTTE-ST ETIENNE;35360;Vitré;53;35;351;3599;5314;1044;16376;28143;46282;29907;9681;14984;18032;22755;34527;41056;50566;64109;6.6;30949.26
353600106;CHAMP DE FOIRE-LA FLEURIAIS;35360;Vitré;53;35;351;3599;5314;1688;16010;25542;42061;26052;10699;14606;17942;21444;31228;37671;46669;63219;5.9;31384.89
353600107;PAVILLON-MAISONS ROUGES;35360;Vitré;53;35;351;3599;5314;1068;14623;22920;38212;23590;7856;13238;16273;19098;27096;34406;42248;56907;7.2;110053.52
360440101;CENTRE VILLE NORD;36044;Châteauroux;24;36;362;3698;2409;1298;12566;21469;38456;25890;5058;10497;14534;17397;26951;33842;44521;70995;14.0;48990.08
360440102;CENTRE VILLE SUD;36044;Châteauroux;24;36;362;3698;2409;1653;15721;23917;39416;23695;8905;13834;17036;19899;28773;35402;44408;59753;6.7;32854.88
360440103;CENTRE VILLE LES MARINS;36044;Châteauroux;24;36;362;3698;2409;1569;15969;24486;37180;21211;10074;14464;17757;20928;28857;34155;40954;54819;5.4;22710.81
360440201;BEAULIEU OUEST;36044;Châteauroux;24;36;362;3698;2409;1010;15658;24314;37868;22210;8813;13722;16872;20277;28650;34424;40220;49894;5.7;17829.70
360440202;BEAULIEU EST;36044;Châteauroux;24;36;362;3698;2409;881;8647;14848;21828;13181;1321;6504;9925;12263;17210;19890;24111;34197;25.9;17357.76
360440301;TOUVENT 1;36044;Châteauroux;24;36;362;3698;2409;768;20600;30826;43043;22444;14863;19002;21822;25841;36064;40607;46339;56785;3.8;20231.51
360440302;TOUVENT 2;36044;Châteauroux;24;36;362;3698;2409;850;17644;27801;43369;25725;11700;16079;19163;23565;34653;41021;46808;57901;4.9;33381.94
360440401;LES GRANDS CHAMPS EST;36044;Châteauroux;24;36;362;3698;2409;953;17359;25416;38688;21329;10775;15606;18696;21794;30550;35052;43048;52641;4.9;24212.55
360440402;LES GRANDS CHAMPS OUEST;36044;Châteauroux;24;36;362;3698;2409;1039;16311;23386;33685;17374;11527;15159;17599;20274;26284;30897;36639;44152;3.8;17115.38
360440501;SAINT-JEAN EST ET NORD;36044;Châteauroux;24;36;362;3698;2409;1398;8114;16752;26829;18715;420;6074;9969;13445;19792;24276;30485;40378;96.1;19403.23
360440502;SAINT-JEAN SUD 1;36044;Châteauroux;24;36;362;3698;2409;517;4544;12063;21036;16492;;;;;;;;;;
360440503;SAINT-JEAN SUD 2;36044;Châteauroux;24;36;362;3698;2409;1435;10863;16863;24112;13249;4119;8952;12245;14578;19095;22396;27035;35683;8.7;14223.01
360440601;LES FADEAUX. LE BUXERIOUX;36044;Châteauroux;24;36;362;3698;2409;;;;;;;;;;;;;;;
360440602;OMELON.BELLE ETOILE;36044;Châteauroux;24;36;362;3698;2409;1602;17976;27826;40639;22663;11283;16339;19822;23774;32101;37514;44389;55711;4.9;24597.42
360440701;BITRAY.LE FONTCHOIR;36044;Châteauroux;24;36;362;3698;2409;717;17371;26857;39163;21792;10450;15341;19187;23311;30776;36091;42069;52538;5.0;20890.56
360440801;SAINT-DENIS NORD;36044;Châteauroux;24;36;362;3698;2409;1414;14997;21865;34450;19453;9140;12996;16451;18757;25971;30673;39147;53941;5.9;33868.71
360440802;SAINT-DENIS SUD;36044;Châteauroux;24;36;362;3698;2409;993;17205;27382;44971;27766;9509;15422;18876;22996;32909;39621;50958;64642;6.8;34108.58
360440901;VAUGIRARD.BELLE ISLE;36044;Châteauroux;24;36;362;3698;2409;1072;14420;22673;36915;22495;6648;12728;16024;19370;27277;33472;40195;53863;8.1;34415.05
360441001;SAINT-CHRISTOPHE.LES ROCHEFORTS;36044;Châteauroux;24;36;362;3698;2409;1218;15426;23581;35866;20440;7602;13531;16998;20038;27759;32574;39560;50559;6.7;26146.49
360441101;LA POINTERIE.LA BOURIE;36044;Châteauroux;24;36;362;3698;2409;748;21788;31618;45424;23636;14395;20224;23294;27675;35889;41526;49585;64606;4.5;43290.08
360441201;SAINT-JACQUES.LE GRAND POIRIER;36044;Châteauroux;24;36;362;3698;2409;1151;15000;22652;34367;19367;7748;13135;16375;19152;26617;31266;38456;48929;6.3;18942.42
360880101;CENTRE VILLE;36088;Issoudun;24;36;364;3699;2408;887;12487;19736;31326;18839;5688;10599;14024;16783;23230;27874;36281;54736;9.6;34223.77
360880102;FAUBOURG SAINT-PATERNE;36088;Issoudun;24;36;364;3699;2408;809;14434;20749;31836;17402;8336;12977;15590;18183;23955;29296;35356;47467;5.7;17884.64
360880103;FAUBOURG SAINT-MARTIN;36088;Issoudun;24;36;364;3699;2408;942;15167;22630;36008;20841;8917;13752;16503;19066;27200;32679;39198;50175;5.6;49171.52
360880104;BEL AIR;36088;Issoudun;24;36;364;3699;2408;1320;12850;20081;29816;16967;3635;10654;14524;17291;23666;27436;31756;39963;11.0;14295.67
360880105;FAUBOURG DE ROME;36088;Issoudun;24;36;364;3699;2408;1008;15935;24494;37554;21620;9297;14070;17858;20674;28821;34891;41027;53206;5.7;31638.98
360880106;COURRONNE;36088;Issoudun;24;36;364;3699;2408;966;20695;30323;42687;21992;13384;17960;22814;26680;34688;39917;45855;56862;4.2;19983.46
360880107;ACTIVITES;36088;Issoudun;24;36;364;3699;2408;118;19458;29942;45435;25977;;;;;;;;;;
370030101;NORD-NORD EST;37003;Amboise;24;37;372;3701;2412;1259;17055;28020;42196;25141;11223;15476;19283;23207;32896;39111;47243;60627;5.4;29439.55
370030102;CENTRE 1;37003;Amboise;24;37;372;3701;2412;1306;16170;23691;36452;20282;10615;15041;17434;20176;27531;33250;40528;54205;5.1;27022.16
370030103;EST-SUD EST;37003;Amboise;24;37;372;3701;2412;923;16102;27645;40624;24522;8634;14324;18401;23229;32116;37542;43628;54455;6.3;20168.19
370030104;CENTRE 2;37003;Amboise;24;37;372;3701;2412;1014;13251;20590;36696;23445;6491;11723;14569;17188;24749;32154;41768;54760;8.4;26497.31
370030105;OUEST-SUD OUEST;37003;Amboise;24;37;372;3701;2412;1128;20921;33330;50304;29384;13042;18655;23491;28604;39251;45575;55628;72353;5.5;32183.50
370500101;FONTAINE-BLANCHE;37050;Chambray-lès-Tours;24;37;372;3734;2412;1649;17968;31476;49917;31949;10095;15816;20446;25240;38616;45302;55047;70428;7.0;36299.72
370500102;BRANCHOIRE;37050;Chambray-lès-Tours;24;37;372;3734;2412;1137;16084;26235;42839;26755;9687;14860;17842;21448;32143;39192;47881;62626;6.5;27192.29
370500103;CENTRE VILLE-POMMIERS;37050;Chambray-lès-Tours;24;37;372;3734;2412;1052;18460;28070;42510;24051;12005;17113;19999;23479;32431;38704;46041;61321;5.1;23976.24
370500104;HIPPODROME;37050;Chambray-lès-Tours;24;37;372;3734;2412;934;23884;39118;56711;32827;15849;21058;27234;33583;44019;52346;62525;78359;4.9;32860.53
371220101;CENTRE EST;37122;Joué-lès-Tours;24;37;372;3798;2412;1108;14747;20818;30667;15920;8534;12870;16018;18259;24340;28229;33127;41145;4.8;17140.08
371220102;CENTRE OUEST;37122;Joué-lès-Tours;24;37;372;3798;2412;1000;18032;25482;37704;19672;11438;16332;19240;21982;29831;34754;41254;50576;4.4;19293.69
371220201;MORIER RIGNY SUD;37122;Joué-lès-Tours;24;37;372;3798;2412;990;12719;18192;26671;13952;5965;10824;13632;16389;20908;24313;29171;36676;6.1;13535.74
371220202;MORIER RIGNY NORD;37122;Joué-lès-Tours;24;37;372;3798;2412;864;17410;27292;40865;23455;11210;16027;19343;22429;32092;37704;43634;54808;4.9;28306.93
371220301;GRANGE MARBELLIERE;37122;Joué-lès-Tours;24;37;372;3798;2412;1204;17673;26308;39792;22119;11758;16233;19278;22238;31252;36213;42966;54204;4.6;28417.69
371220401;SAINTERIE BEAULIEU CROUZILLIERE;37122;Joué-lès-Tours;24;37;372;3798;2412;861;25312;37441;52650;27338;17240;23292;27764;32411;42875;49128;56230;71537;4.1;27569.93
371220501;EPAN LAC;37122;Joué-lès-Tours;24;37;372;3798;2412;710;29757;43865;58661;28904;20065;26572;32598;37569;49215;54268;63642;79777;4.0;31542.34
371220601;ALOUETTE GRANDE BRUERE;37122;Joué-lès-Tours;24;37;372;3798;2412;1590;18615;28963;43090;24475;11830;16581;20441;24696;34196;40132;47342;62053;5.2;22872.57
371220701;ALOUETTE SUD;37122;Joué-lès-Tours;24;37;372;3798;2412;822;17564;28221;47955;30391;9521;15491;19223;23436;35501;42377;53304;72676;7.6;32229.52
371220702;VALLEE VIOLETTE;37122;Joué-lès-Tours;24;37;372;3798;2412;1192;20906;33442;46926;26020;12855;18440;22865;28695;38218;43743;50664;60965;4.7;22850.93
371220801;RABIERE SUD;37122;Joué-lès-Tours;24;37;372;3798;2412;764;8475;15792;23308;14834;241;6322;10121;13382;18151;21078;25763;33507;139.0;12904.09
371220802;RABIERE NORD;37122;Joué-lès-Tours;24;37;372;3798;2412;896;9613;17649;25888;16276;1354;7438;11358;14366;20502;23835;28485;36464;26.9;14182.11
371220803;RABIERE EST;37122;Joué-lès-Tours;24;37;372;3798;2412;784;12351;20947;32107;19756;4949;10451;14050;17345;24618;29869;35222;44286;8.9;16292.09
371220804;RABIERE OUEST;37122;Joué-lès-Tours;24;37;372;3798;2412;864;14067;20056;31347;17280;7083;12402;15178;17469;23283;28471;34873;43381;6.1;15347.84
371220901;SUD EST;37122;Joué-lès-Tours;24;37;372;3798;2412;1157;27214;38133;51775;24561;19131;25071;29596;34079;43234;48691;56024;68142;3.6;35185.18
371220902;SUD OUEST;37122;Joué-lès-Tours;24;37;372;3798;2412;978;26554;36712;49945;23391;18093;23871;28965;32767;41021;46103;54024;65174;3.6;31523.22
371560101;COTEAUX;37156;Montlouis-sur-Loire;24;37;372;3737;2412;719;24485;37262;51302;26817;17451;22716;26933;32668;42879;47638;56228;69449;4.0;24327.12
371560102;CENTRE-BAILLET-BODET;37156;Montlouis-sur-Loire;24;37;372;3737;2412;1176;21645;34261;49592;27947;14076;18791;24056;29051;39330;45892;53291;66840;4.7;27098.92
371560103;BROSSEREAUX-HLM CROIX BLANCHE;37156;Montlouis-sur-Loire;24;37;372;3737;2412;759;16622;27976;42027;25405;9017;15172;18749;22564;33357;38774;46454;58473;6.5;37427.57
371560104;MONTLOUIS SUD ET OUEST;37156;Montlouis-sur-Loire;24;37;372;3737;2412;865;23428;35004;50044;26616;16064;20682;25718;30618;40223;45848;53506;64702;4.0;31348.30
371560105;CORMIER-MILTIERE-HUSSEAU;37156;Montlouis-sur-Loire;24;37;372;3737;2412;670;23210;38201;54435;31225;15069;20190;26473;32553;44040;50860;58643;73359;4.9;38555.81
372080101;CENTRE-LE LAC-GRAND COUR;37208;Saint-Avertin;24;37;372;3732;2412;1047;18012;29852;47980;29968;12758;16644;20217;24053;36317;43326;53152;72002;5.6;62684.76
372080102;HOPITAL-LA MAUBERDIERE;37208;Saint-Avertin;24;37;372;3732;2412;796;24212;37930;58226;34015;16079;21664;27004;33106;44855;53147;63484;80754;5.0;34592.68
372080103;LES CIGOGNES-LES GRANDS CHAMPS;37208;Saint-Avertin;24;37;372;3732;2412;833;16894;28283;46239;29345;10524;15320;18555;22387;34482;40382;52676;73465;7.0;38962.60
372080104;LA CAMUSIERE;37208;Saint-Avertin;24;37;372;3732;2412;852;26473;41223;61985;35512;18714;24152;28713;35814;49134;56554;67194;84678;4.5;33347.10
372080105;CANGE-AUBINIERE;37208;Saint-Avertin;24;37;372;3732;2412;834;21935;38189;60194;38259;13995;18873;25137;31230;45408;54121;66504;85279;6.1;50615.66
372080106;LES ONZE ARPENTS-LES CHAMPS DE L'ORMEAU;37208;Saint-Avertin;24;37;372;3732;2412;882;28525;45485;65643;37118;17236;24718;31901;38890;52831;61260;71936;91202;5.3;46396.93
372080107;SUD-NOUVEAU BOIS BELLERIE;37208;Saint-Avertin;24;37;372;3732;2412;1029;32827;48281;67289;34462;20074;29540;36192;41349;54272;62338;74357;100013;5.0;104964.48
372140101;OUEST 1;37214;Saint-Cyr-sur-Loire;24;37;372;3729;2412;915;32447;47593;69905;37458;21945;29642;35791;41943;55011;63886;75920;102659;4.7;58188.69
372140102;OUEST 2;37214;Saint-Cyr-sur-Loire;24;37;372;3729;2412;1159;26572;43935;70631;44059;18090;23885;29125;35862;52376;62568;79646;113700;6.3;60654.66
372140103;HISTORIQUE;37214;Saint-Cyr-sur-Loire;24;37;372;3729;2412;1793;19744;32604;53277;33533;12484;17516;21911;26859;39328;47221;59779;81036;6.5;70105.16
372140104;COLLECTIF;37214;Saint-Cyr-sur-Loire;24;37;372;3729;2412;1531;15548;22007;33229;17681;9480;14116;16717;19152;25784;30741;36193;49599;5.2;19502.24
372140105;DE GAULLE-MENARDIERE;37214;Saint-Cyr-sur-Loire;24;37;372;3729;2412;2150;19618;30503;47063;27445;13788;17853;21653;26234;36286;43078;51943;67811;4.9;27398.10
372140106;ECONOMIQUE;37214;Saint-Cyr-sur-Loire;24;37;372;3729;2412;138;22087;34303;48466;26379;;;;;;;;;;
372330101;OUEST;37233;Saint-Pierre-des-Corps;24;37;372;3730;2412;1084;19566;31144;44583;25017;13169;17758;22021;26555;36615;41170;49082;59367;4.5;21938.89
372330102;BORDS DE LOIRE GRAND MAIL;37233;Saint-Pierre-des-Corps;24;37;372;3730;2412;1050;14454;20755;30057;15603;6992;12812;15459;18090;24009;27591;33383;40356;5.8;14092.39
372330103;ALLEES;37233;Saint-Pierre-des-Corps;24;37;372;3730;2412;642;10126;17211;24531;14405;1251;8294;11427;14422;19182;22653;26806;33324;26.6;12997.67
372330104;AUBRIERE JEAN JAURES;37233;Saint-Pierre-des-Corps;24;37;372;3730;2412;669;7388;13396;19273;11885;;;;;;;;;;
372330105;CHEVAL BLANC;37233;Saint-Pierre-des-Corps;24;37;372;3730;2412;930;16405;24954;37444;21039;11693;14813;17725;20666;29793;34169;40401;49834;4.3;17619.61
372330106;EST;37233;Saint-Pierre-des-Corps;24;37;372;3730;2412;1114;19353;28759;38772;19419;14760;17898;21375;25142;31778;36119;41546;50312;3.4;15821.90
372330107;CENTRE;37233;Saint-Pierre-des-Corps;24;37;372;3730;2412;1453;16140;23790;35279;19139;9420;14436;17398;20278;28482;32819;38718;50354;5.3;18264.09
372610101;CENTRE 1;37261;Tours;24;37;372;3799;2412;1675;12485;22385;43082;30597;4716;10157;14583;18019;28811;37320;49610;74901;15.9;73744.77
372610102;CENTRE 2;37261;Tours;24;37;372;3799;2412;739;13264;24314;40036;26772;;;;;;;;;;
372610103;CENTRE 3;37261;Tours;24;37;372;3799;2412;1053;10420;18286;29769;19349;3598;8577;11938;15198;21900;26375;33178;44231;12.3;23317.70
372610104;CENTRE 4;37261;Tours;24;37;372;3799;2412;787;11863;21862;43189;31326;;;;;;;;;;
372610105;CENTRE 5;37261;Tours;24;37;372;3799;2412;1169;13676;25278;43624;29948;4857;10917;16195;20090;31513;38620;50840;80010;16.5;78080.11
372610201;GRAMMONT 1;37261;Tours;24;37;372;3799;2412;1341;19661;36273;65368;45707;11001;16815;22174;28724;46928;58367;74099;99726;9.1;81470.66
372610202;GRAMMONT 2;37261;Tours;24;37;372;3799;2412;1617;16651;29922;51087;34436;6722;14337;19189;24247;36267;45435;57709;79521;11.8;41878.45
372610203;GRAMMONT 3;37261;Tours;24;37;372;3799;2412;966;14238;24099;41435;27197;5603;12060;16031;19580;29479;36648;47874;67778;12.1;35505.40
372610204;GRAMMONT 4;37261;Tours;24;37;372;3799;2412;1151;17863;30256;54053;36190;9214;15798;20060;24777;37092;47571;62513;88709;9.6;49364.37
372610301;CATHEDRALE;37261;Tours;24;37;372;3799;2412;1685;16355;28865;53780;37425;7771;13688;18464;23202;36210;46610;60815;88456;11.4;51152.88
372610401;LAMARTINE 1;37261;Tours;24;37;372;3799;2412;1481;9751;18115;29577;19826;2756;7686;11733;15316;21235;26314;33876;45916;16.7;25818.50
372610402;LAMARTINE 2;37261;Tours;24;37;372;3799;2412;1293;10037;16524;25529;15492;2884;8075;11257;14130;19267;23237;28044;37389;13.0;21968.84
372610501;RABELAIS-TONNELLE 1;37261;Tours;24;37;372;3799;2412;1441;15722;23443;37706;21984;7889;13402;17052;19962;28318;33631;42407;57733;7.3;25635.77
372610502;RABELAIS-TONNELLE 2;37261;Tours;24;37;372;3799;2412;1022;13703;23642;39758;26055;5437;11112;15930;19770;28459;35885;46130;62259;11.5;29181.88
372610601;GIRAUDEAU 1;37261;Tours;24;37;372;3799;2412;939;12051;17805;26126;14075;4337;10200;13226;15492;19912;23509;28915;37198;8.6;15938.96
372610602;GIRAUDEAU 2;37261;Tours;24;37;372;3799;2412;1059;11302;18255;28406;17104;3810;9643;13065;15916;21076;25477;32282;41494;10.9;16869.64
372610701;LAKANAL-STRASBOURG 1;37261;Tours;24;37;372;3799;2412;1258;19690;34762;61039;41349;11115;16913;22435;27542;43706;53871;69176;94722;8.5;53593.79
372610702;LAKANAL-STRASBOURG 2;37261;Tours;24;37;372;3799;2412;1068;16428;24340;39498;23070;9985;14758;17811;20907;29391;35681;45318;60837;6.1;28668.24
372610801;FEBVOTTE-MARAT 1;37261;Tours;24;37;372;3799;2412;1159;16855;25013;40410;23555;10546;15040;18385;21568;30234;35899;44983;56996;5.4;22356.47
372610802;FEBVOTTE-MARAT 2;37261;Tours;24;37;372;3799;2412;1292;18378;28495;45044;26666;12073;16800;20567;24328;34200;41476;49103;63372;5.2;23102.54
372610901;RIVES DU CHER 1;37261;Tours;24;37;372;3799;2412;1124;19812;28568;40531;20719;14235;18032;21228;24433;32537;37296;44178;53830;3.8;23562.38
372610902;RIVES DU CHER 2;37261;Tours;24;37;372;3799;2412;947;12601;20021;28301;15700;5868;10523;14387;17001;22669;26065;30917;37623;6.4;13094.16
372611001;LA FUYE VELPEAU 1;37261;Tours;24;37;372;3799;2412;1364;16179;24402;37037;20858;8870;14128;17475;20832;28076;33769;41916;59905;6.8;24742.28
372611002;LA FUYE VELPEAU 2;37261;Tours;24;37;372;3799;2412;1076;19328;31545;50232;30904;11406;16657;21665;25920;38012;45507;55587;73805;6.5;35223.93
372611003;LA FUYE VELPEAU 3;37261;Tours;24;37;372;3799;2412;1063;15315;24623;38290;22975;7020;13230;17117;20318;29631;35382;43563;61208;8.7;25133.54
